ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AAPL,60,2017-12-08,20:30:00,2017-12-08T20:30:00+00:00,169.300000,169.310000,168.790000,169.310000,4830,0.520000,0.011814,169.576000,169.679000,169.517500,169.583142,0.216697,49.509804,0,train
AAPL,60,2017-12-11,13:30:00,2017-12-11T13:30:00+00:00,169.390000,169.500000,169.010000,169.130000,229,0.490000,-0.106314,169.408000,169.663000,169.521500,169.500753,0.210418,42.564103,1,train
AAPL,60,2017-12-11,14:30:00,2017-12-11T14:30:00+00:00,169.150000,170.760000,168.770000,170.690000,9751,1.990000,0.922367,169.564000,169.795000,169.616000,169.716980,0.363108,55.378486,1,train
AAPL,60,2017-12-11,15:30:00,2017-12-11T15:30:00+00:00,170.670000,172.190000,170.580000,171.810000,9271,1.610000,0.656160,170.046000,169.954000,169.767000,170.097529,0.385686,71.559633,1,train
AAPL,60,2017-12-11,16:30:00,2017-12-11T16:30:00+00:00,171.790000,172.450000,171.610000,172.410000,7788,0.840000,0.349223,170.670000,170.178000,169.935500,170.517978,0.390812,73.684211,0,train
AAPL,60,2017-12-11,17:30:00,2017-12-11T17:30:00+00:00,172.440000,172.880000,172.270000,172.330000,7367,0.610000,-0.046401,171.274000,170.425000,170.072500,170.847437,0.380936,76.950355,0,train
AAPL,60,2017-12-11,18:30:00,2017-12-11T18:30:00+00:00,172.320000,172.480000,172.050000,172.120000,6760,0.430000,-0.121859,171.872000,170.640000,170.211000,171.078812,0.389779,73.830156,1,train
AAPL,60,2017-12-11,19:30:00,2017-12-11T19:30:00+00:00,172.090000,172.530000,172.070000,172.390000,7270,0.460000,0.156867,172.212000,170.888000,170.345000,171.317210,0.385633,70.905588,1,train
AAPL,60,2017-12-11,20:30:00,2017-12-11T20:30:00+00:00,172.400000,172.710000,172.340000,172.620000,4843,0.370000,0.133418,172.374000,171.210000,170.468500,171.554081,0.352923,72.811918,1,train
AAPL,60,2017-12-11,21:30:00,2017-12-11T21:30:00+00:00,172.610000,172.800000,172.590000,172.670000,90,0.210000,0.028965,172.426000,171.548000,170.629000,171.756975,0.346608,77.495108,0,train
AAPL,60,2017-12-12,13:30:00,2017-12-12T13:30:00+00:00,172.400000,172.490000,172.020000,172.100000,274,0.470000,-0.330109,172.380000,171.827000,170.753000,171.819343,0.382109,69.120287,0,train
AAPL,60,2017-12-12,14:30:00,2017-12-12T14:30:00+00:00,172.050000,172.370000,171.430000,171.760000,8260,0.940000,-0.197560,172.308000,172.090000,170.876500,171.808554,0.390290,65.811966,1,train
AAPL,60,2017-12-12,15:30:00,2017-12-12T15:30:00+00:00,171.780000,172.150000,171.570000,172.030000,6917,0.580000,0.157196,172.236000,172.224000,171.009500,171.848817,0.283569,73.440285,0,train
AAPL,60,2017-12-12,16:30:00,2017-12-12T16:30:00+00:00,172.000000,172.230000,171.640000,171.760000,6185,0.590000,-0.156949,172.064000,172.219000,171.086500,171.832668,0.205339,71.403813,1,train
AAPL,60,2017-12-12,17:30:00,2017-12-12T17:30:00+00:00,171.780000,172.140000,171.690000,171.940000,6464,0.450000,0.104797,171.918000,172.172000,171.175000,171.852183,0.170359,72.175379,1,train
AAPL,60,2017-12-12,18:30:00,2017-12-12T18:30:00+00:00,171.970000,172.060000,171.610000,171.970000,5854,0.450000,0.017448,171.892000,172.136000,171.280500,171.873604,0.170754,74.567474,0,train
AAPL,60,2017-12-12,19:30:00,2017-12-12T19:30:00+00:00,171.990000,172.040000,171.770000,171.940000,5217,0.270000,-0.017445,171.928000,172.118000,171.379000,171.885676,0.167038,64.705882,0,train
AAPL,60,2017-12-12,20:30:00,2017-12-12T20:30:00+00:00,171.950000,172.010000,171.550000,171.700000,4105,0.460000,-0.139584,171.862000,172.049000,171.468500,171.851917,0.160234,48.367953,0,train
AAPL,60,2017-12-12,21:30:00,2017-12-12T21:30:00+00:00,171.700000,171.720000,171.640000,171.650000,13,0.080000,-0.029121,171.840000,171.952000,171.581000,171.815205,0.148505,36.524823,1,train
AAPL,60,2017-12-13,13:30:00,2017-12-13T13:30:00+00:00,171.620000,172.620000,171.620000,172.550000,269,1.000000,0.524323,171.962000,171.940000,171.744000,171.948804,0.236581,53.021978,1,train
AAPL,60,2017-12-13,14:30:00,2017-12-13T14:30:00+00:00,172.570000,173.520000,172.490000,172.760000,9481,1.030000,0.121704,172.120000,172.006000,171.916500,172.096294,0.209554,58.791209,1,train
AAPL,60,2017-12-13,15:30:00,2017-12-13T15:30:00+00:00,172.740000,173.170000,172.530000,172.950000,7881,0.640000,0.109979,172.322000,172.125000,172.107500,172.251513,0.192975,57.865169,0,train
AAPL,60,2017-12-13,16:30:00,2017-12-13T16:30:00+00:00,172.920000,173.050000,172.000000,172.570000,7383,1.050000,-0.219717,172.496000,172.179000,172.201500,172.309420,0.209948,49.326146,0,train
AAPL,60,2017-12-13,17:30:00,2017-12-13T17:30:00+00:00,172.600000,172.750000,172.160000,172.470000,6584,0.590000,-0.057947,172.660000,172.250000,172.234500,172.338616,0.202265,47.340426,1,train
AAPL,60,2017-12-13,18:30:00,2017-12-13T18:30:00+00:00,172.500000,173.010000,172.280000,172.980000,7038,0.730000,0.295704,172.746000,172.354000,172.263000,172.455232,0.217356,61.891892,0,train
AAPL,60,2017-12-13,19:30:00,2017-12-13T19:30:00+00:00,172.950000,173.170000,172.610000,172.740000,6375,0.560000,-0.138744,172.742000,172.431000,172.283500,172.507008,0.226227,63.611111,0,train
AAPL,60,2017-12-13,20:30:00,2017-12-13T20:30:00+00:00,172.740000,172.970000,172.160000,172.310000,4042,0.810000,-0.248929,172.614000,172.468000,172.293000,172.471188,0.244428,53.723404,0,train
AAPL,60,2017-12-13,21:30:00,2017-12-13T21:30:00+00:00,172.310000,172.350000,172.280000,172.310000,19,0.070000,0.000000,172.562000,172.529000,172.289000,172.441881,0.238093,57.879656,1,train
AAPL,60,2017-12-14,13:30:00,2017-12-14T13:30:00+00:00,172.410000,172.560000,172.240000,172.320000,141,0.320000,0.005803,172.532000,172.596000,172.274000,172.419721,0.237291,55.722892,1,train
AAPL,60,2017-12-14,14:30:00,2017-12-14T14:30:00+00:00,172.320000,173.120000,172.220000,172.350000,8992,0.900000,0.017409,172.406000,172.576000,172.258000,172.407044,0.165401,55.722892,0,train
AAPL,60,2017-12-14,15:30:00,2017-12-14T15:30:00+00:00,172.370000,172.590000,171.630000,172.120000,8347,0.960000,-0.133449,172.282000,172.512000,172.259000,172.354855,0.162224,52.556818,1,train
AAPL,60,2017-12-14,16:30:00,2017-12-14T16:30:00+00:00,172.110000,172.500000,172.030000,172.140000,6871,0.470000,0.011620,172.248000,172.431000,172.278000,172.315790,0.155150,56.666667,0,train
AAPL,60,2017-12-14,17:30:00,2017-12-14T17:30:00+00:00,172.140000,172.480000,171.660000,172.020000,7162,0.820000,-0.069711,172.190000,172.376000,172.277500,172.262010,0.143382,55.489614,0,train
AAPL,60,2017-12-14,18:30:00,2017-12-14T18:30:00+00:00,172.020000,172.400000,171.830000,171.880000,7222,0.570000,-0.081386,172.102000,172.317000,172.283500,172.192554,0.144047,37.164751,1,train
AAPL,60,2017-12-14,19:30:00,2017-12-14T19:30:00+00:00,171.850000,172.330000,171.810000,172.290000,7040,0.520000,0.238539,172.090000,172.248000,172.301000,172.210271,0.129945,41.637011,0,train
